title,url,date_published,snippet,body
Refineries cash in as petrol prices soar,https://www.bbc.co.uk/news/business-61750251,2022-06-09T23:06:15Z,A lack of capacity to process crude oil has helped to drive fuel prices to record levels,"By Ben KingBusiness reporter, BBC News
Oil refineries are making nearly five times as much money from refining petrol as they did year ago, data show.
A lack of capacity to refine petrol and diesel… [+3779 chars]"
Ukraine: Putin's cousin among inner circle hit by new UK sanctions,https://www.bbc.co.uk/news/uk-61981765,2022-06-29T11:29:05Z,"Sanctions against Anna Tsivileva will help weaken the Russian war machine, the UK's foreign office says.","The UK has announced its newest wave of sanctions targeting Vladimir Putin's inner circle, including his cousin. 
The Foreign Office said Anna Tsivileva, Putin's cousin and president of a major mini… [+1230 chars]"
Chris Mason: G7 leaders meet amid political pressures at home,https://www.bbc.co.uk/news/uk-politics-61945712,2022-06-26T16:10:37Z,"Amid the grinning photo ops of the G7 world leaders, there are domestic differences to contend with.","By Chris MasonPolitical editor, BBC News
Amid the beauty of the Bavarian mountains and fields, a fundamental truth is immediately striking at this G7 Summit.
When a collection of democracies gather… [+2825 chars]"
Boris Johnson to say now not time to give up on Ukraine,https://www.bbc.co.uk/news/uk-61938351,2022-06-26T00:11:34Z,Boris Johnson will urge G7 and Nato allies to continue backing Kyiv as the war with Russia drags on.,"Boris Johnson will promise further financial support for Ukraine as he meets world leaders at a series of summits.
He will urge allies to continue backing Kyiv against Moscow's ""barbarism,"" saying n… [+2155 chars]"
Russia-Ukraine war: Three DUP MPs barred as part of sanction,https://www.bbc.co.uk/news/uk-northern-ireland-61779308,2022-06-14T20:32:05Z,"Gavin Robinson, Sammy Wilson and Gregory Campbell are among a list of public figures now banned.","By Jayne McCormackBBC News NI political correspondent
Three Democratic Unionist Party (DUP) MPs have been barred from Russia, as part of sanctions, in response to UK measures on Russian public figur… [+667 chars]"
"Africa is victim of Ukraine war, Macky Sall tells Vladimir Putin",https://www.bbc.co.uk/news/world-africa-61685383,2022-06-03T17:09:44Z,The head of the African Union urges Vladimir Putin to help ease the export of grain and fertiliser.,"Image caption, Macky Sall said Africa was suffering from the Ukraine war
African countries are innocent victims of the war in Ukraine and Russia should help ease their suffering, the head of the Afr… [+2380 chars]"
Russia's Putin condemns 'mad and thoughtless' Western sanctions,https://www.bbc.co.uk/news/world-europe-61847300,2022-06-17T16:56:12Z,"The Russian president says the economic restrictions are ""more harmful"" to those who imposed them.","The sanctions imposed by the West on Russia after its invasion of Ukraine are ""mad and thoughtless"", President Vladimir Putin has said.
Speaking at a forum in St Petersburg, he said ""the economic bl… [+1601 chars]"
Ukraine war: Russian fashion designers feel sanctions bite,https://www.bbc.co.uk/news/world-europe-61956355,2022-06-27T16:39:07Z,Designers at Moscow Fashion Week wonder how they can stay in business without access to imported materials.,"By Patrick JacksonBBC News
Russia's isolation from the Western fashion world as a result of sanctions concentrated minds at Moscow Fashion Week.
The bloody invasion of Ukraine ordered by President … [+1992 chars]"
EU struggles to resolve Russian oil ban proposal differences,https://www.bbc.co.uk/news/world-europe-61638860,2022-05-30T19:51:26Z,The latest round of sanctions need approval from all 27 EU members but Hungary opposes the move.,"Image source, Photonews via Getty Images
Image caption, Ursula von der Leyen said expectations were low
EU members are struggling to resolve their differences over a proposed ban on Russian oil imp… [+4600 chars]"
Ukraine-Russia war: 'Sanctions have brought my factory to a standstill',https://www.bbc.co.uk/news/world-europe-61902322,2022-06-22T17:40:58Z,"Sanctions on Russia have left businesses in the enclave of Kaliningrad, which borders the EU, struggling to trade.","By Steve RosenbergRussia Editor, Kaliningrad
Igor Pleshkov gives me a tour of his concrete business in Kaliningrad.
Not that he's doing much business right now. 
Igor's factory has pretty much com… [+3071 chars]"
Gazprom: Germany accuses Russian gas giant of pushing energy prices up,https://www.bbc.co.uk/news/business-61818997,2022-06-15T17:33:33Z,Russian giant Gazprom says it will cut the amount of gas it sends to Germany by more than half.,"Germany has accused Russian state-controlled gas giant Gazprom of attempting to push up energy prices by sharply reducing supplies.
Gazprom said it was limiting the amount of gas to Germany to under… [+1986 chars]"
Ukraine war: Flight ban hits Russian foreign minister's visit to Serbia,https://www.bbc.co.uk/news/world-europe-61698462,2022-06-05T22:06:48Z,"Balkan countries deny Sergei Lavrov's plane use of their airspace, scuppering his Serbia visit.","Image caption, Sergei Lavrov forged close ties with Serbia before the Ukraine war
A visit to Serbia by Russian Foreign Minister Sergei Lavrov on 6-7 June has been cancelled because three of Serbia's… [+1245 chars]"
"Ukraine war: Tayra, medic who filmed Mariupol horror, freed from Russian captivity",https://www.bbc.co.uk/news/world-europe-61852935,2022-06-18T14:53:05Z,A paramedic captured by Russian forces during the invasion of Ukraine is freed after three months.,"By Patrick JacksonBBC News
A Ukrainian paramedic who filmed casualties during the battle for the port of Mariupol has been freed after three months in Russian captivity.
President Volodymyr Zelensk… [+2900 chars]"
Ukraine round-up: EU struggles to resolve oil row as French journalist killed,https://www.bbc.co.uk/news/world-europe-61634601,2022-05-30T19:24:25Z,"EU leaders seek a Russian oil import ban, as heavy fighting continues in Severodonetsk.","Image caption, Despite long discussion, EU leaders failed to agree a way forward on Russian oil
Since launching his invasion of Ukraine, Russia's President Vladimir Putin has faced an unprecedented … [+5809 chars]"
Russia promises Belarus Iskander-M nuclear-capable missiles,https://www.bbc.co.uk/news/world-europe-61938111,2022-06-25T21:49:08Z,"The Iskander-M systems can carry both conventional and nuclear warheads, with a range of up to 500 km.","Russia will send nuclear capable short-range missile systems to its ally Belarus in the coming months, President Vladimir Putin has said.
He said Iskander-M systems ""can fire ballistic and cruise mi… [+2056 chars]"
Ukraine war: Answering your questions on the conflict's latest developments,https://www.bbc.co.uk/news/world-europe-61666358,2022-06-01T16:56:38Z,The BBC's correspondents explain how things are progressing in Ukraine after almost 100 days of war.,"Image source, Getty Images
It's been 98 days since Russia launched its invasion of Ukraine and events on the ground remain complex and fast-moving. 
Moscow's forces have been pushed back from the c… [+9049 chars]"
Severodonetsk: Zelensky ties fate of east Ukraine to battle for city,https://www.bbc.co.uk/news/world-europe-61740692,2022-06-08T21:24:36Z,Ukraine's president says fighting for Severodonetsk may prove decisive in the battle for the east.,"By Patrick JacksonBBC News
Image caption, Smoke over Severodonetsk this week
Ukrainian President Volodymyr Zelensky has said that fighting for the city of Severodonetsk may decide the outcome of th… [+2839 chars]"
Nato summit: Five challenges for the military alliance,https://www.bbc.co.uk/news/world-61924778,2022-06-28T04:57:38Z,"After Russia's shock invasion of Ukraine, what issues are likely to dominate the Nato summit?","By Frank GardnerBBC security correspondent, Madrid
This week's Nato summit in Madrid comes at a critical time in the alliance's 73-year history. Russia's invasion of Ukraine has been described as th… [+8361 chars]"
Ukraine round-up: Conflict overshadows G7 summit,https://www.bbc.co.uk/news/world-europe-61945378,2022-06-26T20:15:45Z,"Russia pounds Ukraine with missiles for a second day, ahead of a key G7 summit of Western leaders.","Russia fired dozens of missiles at Ukraine for a second day, hitting Kyiv and many other places, as Western leaders prepared their next moves against Moscow.
A Kyiv apartment block was destroyed, ki… [+3028 chars]"
"Johnson is ally and I'm happy he's still PM, Ukraine's president says",https://www.bbc.co.uk/news/uk-politics-61719962,2022-06-07T12:37:53Z,"Volodymyr Zelensky hails Boris Johnson as an ""important ally"" after the UK PM survives an attempt to oust him.","By Joshua NevettBBC Politics
Image source, Getty Images
Image caption, UK Prime Minister Boris Johnson and Ukraine's president have been in contact regularly during the war
Ukrainian President Vol… [+3636 chars]"
Heathrow: Passenger numbers continue to rise despite aviation struggles,https://www.bbc.co.uk/news/uk-england-london-61781823,2022-06-13T07:48:52Z,The hub airport says passenger numbers were at 79% of pre-coronavirus levels last month.,"Heathrow airport's passenger numbers continue to rise as it recovers from the coronavirus pandemic.
Some 5.3m people travelled through the west London hub in May - an increase of 1.1m compared to Ma… [+2385 chars]"
Brics summit: Members push for global clout amid Ukraine war,https://www.bbc.co.uk/news/world-asia-india-61894760,2022-06-22T23:24:21Z,"Leaders from India, Russia, China, Brazil and South Africa meet amid major shifts in geopolitics.","By Vikas PandeyBBC News, Delhi
The leaders of the Brics group of nations are meeting this year amid major shifts in the geopolitical order.
The group, which owes its name to the initials of its fiv… [+5989 chars]"
Ukraine war: Marriott hotel chain to leave Russia after 25 years,https://www.bbc.co.uk/news/business-61685925,2022-06-03T17:47:38Z,"Marriott says Western sanctions have made it ""impossible"" to continue to remain in Russia.","Image source, Getty Images
Image caption, 
The Marriott hotel chain has announced it is leaving Russia after 25 years, saying Western restrictions made it ""impossible"" to keep operating there. 
Th… [+1646 chars]"
Russia on brink of default as debt deadline looms,https://www.bbc.co.uk/news/business-61929926,2022-06-25T23:09:58Z,The country is close to its first default since 1998 as sanctions block payments to creditors,"By Ben KingBusiness reporter, BBC News
Russia is on the brink of its first debt default since 1998 as the Sunday deadline to make a $100m interest payment seems certain to be missed.
Russia has the… [+4320 chars]"
